Date,Symbol,Trader,Channel,isOpen,Asset,Type,Price,Qty,Price-actual,Prices,Prices-actual,Avged,STC-Qty,STC-Price,STC-Price-actual,STC-Prices,STC-Prices-actual,PnL,PnL-actual,PnL$,PnL$-actual,STC-Date,SL,TrailStats,STC-xQty,PnL.1,STC-PnL-actual,PnL$.1,STC-PnL$-actual
2023-07-12 11:47:27.920000,BA_072123C222.5,cedar_options,analyst-alerts,0,option,BTO,1.84,3,1.89,,,,3.0,1.9,1.52,1.62/2.46,1.57/1.42,3.26086956521739,-19.5767195767196,18.0,-111.0,2023-07-13 10:01:24.004000,,"| min,-31.22%,$1.3,in 21:52:40| max,2.12%,$1.93,in 01:29:21| | TS:0.2,-17.99%,$1.55,in 03:34:47| TS:0.3,-28.04%,$1.36,in 21:52:13",,,,,
2023-07-12 12:40:13.116000,QQQ_071223C373,cedar_options,analyst-alerts,0,option,BTO,0.35,15,0.31,,,,15.0,0.56,0.56,0.56,0.56,60.0,80.6451612903226,315.0,375.0,2023-07-12 14:13:06.684000,,"| min,-38.71%,$0.19,in 00:30:25| max,87.1%,$0.58,in 01:31:03| | TS:0.2,-16.13%,$0.26,in 00:03:38| TS:0.3,-25.81%,$0.23,in 00:04:03| TS:0.4,-16.13%,$0.26,in 00:18:04| TS:0.5,-29.03%,$0.22,in 00:26:15",,,,,
2023-07-12 12:43:05.118000,SPY_071223C446,cedar_options,analyst-alerts,0,option,BTO,0.58,9,0.56,,,,9.0,0.8,0.81,0.8,0.81,37.9310344827586,44.6428571428571,198.0,225.0,2023-07-12 14:12:35.089000,,"| min,-21.43%,$0.44,in 00:27:38| max,50.0%,$0.84,in 01:28:11| | TS:0.2,0.0%,$0.56,in 00:14:32| TS:0.3,-8.93%,$0.51,in 00:15:22| TS:0.4,-19.64%,$0.45,in 00:23:38",,,,,
2023-07-12 12:54:02.181000,HOOD_072123C13,avi9896,analyst-alerts,0,option,BTO,0.16,30,0.16,,,,30.0,0.291,0.286666666666667,0.2/0.3/0.36/0.29,0.19/0.3/0.34/0.29,81.875,79.1666666666666,393.0,380.0,2023-07-13 12:58:06.762000,,"| min,-50.0%,$0.08,in 20:35:59| max,137.5%,$0.38,in 23:24:45| | TS:0.2,-50.0%,$0.08,in 20:35:59| TS:0.3,-50.0%,$0.08,in 20:35:59| TS:0.4,-50.0%,$0.08,in 20:35:59| TS:0.5,-50.0%,$0.08,in 20:35:59",,,,,
2023-07-12 13:24:47.010000,QQQ_071223C372,dcruz,analyst-alerts,0,option,BTO,0.89,15,0.83,,,,15.0,1.14,1.07,1.14,1.07,28.0898876404494,28.9156626506024,375.0,360.0,2023-07-12 13:35:28.533000,,"| min,-6.02%,$0.78,in 00:00:21| max,37.35%,$1.14,in 00:10:23| | ",,,,,
2023-07-12 14:17:33.587000,NIO_072123C12,avi9896,analyst-alerts,0,option,BTO,0.21,10,0.22,,,,10.0,0.19,0.18,0.19,0.18,-9.52380952380952,-18.1818181818182,-20.0,-40.0,2023-07-13 10:07:14.954000,,"| min,-27.27%,$0.16,in 19:19:34| max,13.64%,$0.25,in 19:13:13| | TS:0.2,-9.09%,$0.2,in 19:15:08| TS:0.3,-18.18%,$0.18,in 19:18:23| TS:0.4,-27.27%,$0.16,in 19:19:34",,,,,
2023-07-12 14:29:50.804000,QS_082123C13,evapanda,analyst-alerts,0,option,BTO,0.6,1,,,,,1.0,0.7,,0.7,,16.6666666666667,,10.0,,2023-07-13 10:01:08.906000,,,,,,,
2023-07-12 14:31:49.946000,RBLX_071423C45.5,avi9896,analyst-alerts,0,option,BTO,0.3,2,0.31,,,,2.0,0.31,0.3,0.35/0.27,0.34/0.26,3.33333333333334,-3.22580645161289,2.0,-1.99999999999999,2023-07-13 10:03:03.024000,,"| min,-51.61%,$0.15,in 19:08:08| max,19.35%,$0.37,in 19:25:14| | TS:0.2,-19.35%,$0.25,in 00:15:38| TS:0.3,-29.03%,$0.22,in 00:39:00| TS:0.4,-38.71%,$0.19,in 00:52:13| TS:0.5,-51.61%,$0.15,in 19:08:08",,,,,
2023-07-12 15:04:52.371000,IWM_071223C192,cedar_options,analyst-alerts,0,option,BTO,0.48,11,0.52,,,,11.0,0.39,0.25,0.39,0.25,-18.75,-51.9230769230769,-99.0,-297.0,2023-07-12 15:22:45.831000,,"| min,-51.92%,$0.25,in 00:17:40| max,3.85%,$0.54,in 00:11:52| | TS:0.2,-21.15%,$0.41,in 00:01:36| TS:0.3,-28.85%,$0.37,in 00:15:11| TS:0.4,-38.46%,$0.32,in 00:15:57| TS:0.5,-48.08%,$0.27,in 00:17:24",,,,,
2023-07-12 15:11:15.453000,NVDA_072123P435,makeplays,analyst-alerts,0,option,BTO,9.0,3,9.2,,,,3.0,0.0,0.0,0,0,-100.0,-100.0,-2700.0,-2760.0,2023-07-24T00:00:00+0000,,,1.0,,,,
2023-07-12 15:20:41.078000,IWM_071423P190,avi9896,analyst-alerts,0,option,BTO,0.35,10,0.37,,,,10.0,0.435,0.449,0.43/0.45/0.4,0.45/0.46/0.4,24.2857142857143,21.3513513513514,85.0000000000001,79.0,2023-07-12 16:04:25.032000,,"| min,-10.81%,$0.33,in 00:22:29| max,24.32%,$0.46,in 00:04:54| | TS:0.2,2.7%,$0.38,in 00:11:46| TS:0.3,-8.11%,$0.34,in 00:21:40",,,,,
2023-07-12 15:32:08.272000,IWM_071223C192,cedar_options,analyst-alerts,0,option,BTO,0.14,36,0.21,,,,36.0,0.36,0.34,0.36,0.34,157.142857142857,61.9047619047619,792.0,468.0,2023-07-12 15:45:55.954000,,"| min,-28.57%,$0.15,in 00:02:22| max,80.95%,$0.38,in 00:11:32| | TS:0.2,-19.05%,$0.17,in 00:01:08| TS:0.3,-28.57%,$0.15,in 00:02:22",,,,,
2023-07-12 15:37:30.876000,AMD_072823P114,makeplays,analyst-alerts,0,option,BTO,3.4,5,3.45,,,,5.0,3.84,3.73,3.75/3.9,3.7/3.75,12.9411764705882,8.11594202898549,220.0,140.0,2023-07-13 09:52:51.793000,,"| min,-15.36%,$2.92,in 17:52:30| max,13.04%,$3.9,in 18:14:33| | ",,,,,
2023-07-12 15:48:04.591000,AMD_072123C120,husky_trades(Cblast),cb_challenge,0,option,BTO,1.05,1,1.06,,,,1.0,1.68,1.68,1.68,1.68,60.0,58.4905660377358,63.0,62.0,2023-07-14 09:39:45.667000,,"| min,-20.75%,$0.84,in 18:00:19| max,64.15%,$1.74,in 1 days 17:51:19| | TS:0.2,-3.77%,$1.02,in 17:47:48| TS:0.3,-13.21%,$0.92,in 17:59:34",,,,,
2023-07-12 16:04:06.144000,IWM_071723P190,avi9896,analyst-alerts,0,option,BTO,0.45,10,0.47,0.63/0.28,0.63/0.31,1.0,10.0,0.6,0.59,0.6/0.74/0.46,0.59/0.72/0.46,33.3333333333333,25.531914893617,150.0,120.0,2023-07-14 11:13:28.299000,,"| min,-65.96%,$0.16,in 1 days 17:25:57| max,72.34%,$0.81,in 1 days 18:46:30| | TS:0.2,-10.64%,$0.42,in 17:28:26| TS:0.3,-10.64%,$0.42,in 17:37:12| TS:0.4,-21.28%,$0.37,in 17:37:22| TS:0.5,-29.79%,$0.33,in 17:46:33",,,,,
2023-07-12 17:13:27.427000,U,avi9896,analyst-alerts,0,stock,BTO,43.72,200,43.72,,,,200.0,45.995,45.976,45.95/46.4,45.93/46.39,5.2035681610247,5.16010978956998,455.0,451.199999999999,2023-07-13 09:45:43.548000,,,,,,,
2023-07-13 09:30:42.711000,SXTP,oogwayta,analyst-alerts,0,stock,BTO,7.4,40,8.0,,,,40.0,7.9,6.325,8.4/7.4,8.15/4.5,6.75675675675676,-20.9375,20.0,-67.0,2023-07-13 09:44:44.979000,,,,,,,
2023-07-13 09:35:24.384000,QQQ_071323C377,dcruz,analyst-alerts,0,option,BTO,0.83,15,0.91,,,,15.0,1.0,0.96,1,0.96,20.4819277108434,5.49450549450549,255.0,74.9999999999999,2023-07-13 09:36:56.191000,,"| min,0.0%,$0.91,in 00:00:04| max,9.89%,$1.0,in 00:01:19| | ",,,,,
2023-07-13 09:51:34.721000,QQQ_071423P376,makeplays,analyst-alerts,0,option,BTO,1.37,1,1.43,,,,1.0,1.5,1.55,1.5,1.55,9.4890510948905,8.3916083916084,13.0,12.0,2023-07-13 10:06:03.900000,,"| min,-11.89%,$1.26,in 00:02:40| max,9.79%,$1.57,in 00:13:55| | ",,,,,
2023-07-13 09:52:55.305000,JZXN,oogwayta,analyst-alerts,0,stock,BTO,5.1,80,5.25,,,,80.0,4.78,4.76,4.78,4.76,-6.27450980392156,-9.33333333333334,-25.6,-39.2,2023-07-13 10:06:15.023000,,,,,,,
2023-07-13 10:01:37.494000,QQQ_071323C377,dcruz,analyst-alerts,0,option,BTO,0.78,30,0.78,0.87/0.6,0.86/0.63,1.0,30.0,0.836666666666667,0.813333333333333,0.84/0.82/0.85,0.84/0.79/0.81,7.26495726495726,4.27350427350427,170.0,100.0,2023-07-13 11:56:02.416000,,"| min,-53.85%,$0.36,in 00:28:20| max,8.97%,$0.85,in 01:02:20| | TS:0.2,-19.23%,$0.63,in 00:03:44| TS:0.3,-29.49%,$0.55,in 00:04:33| TS:0.4,-41.03%,$0.46,in 00:19:50| TS:0.5,-46.15%,$0.42,in 00:25:00",,,,,
2023-07-13 10:09:31.047000,RBLX_081823C60,avi9896,analyst-alerts,0,option,BTO,0.6,5,0.6,,,,5.0,0.73,0.72,0.73,0.72,21.6666666666667,20.0,65.0,60.0,2023-07-18 14:25:53.999000,,"| min,-81.67%,$0.11,in 3 days 23:20:46| max,21.67%,$0.73,in 5 days 04:01:13| | TS:0.2,-16.67%,$0.5,in 05:09:29| TS:0.3,-25.0%,$0.45,in 1 days 01:56:21| TS:0.4,-81.67%,$0.11,in 3 days 23:20:46| TS:0.5,-81.67%,$0.11,in 3 days 23:20:46",,,,,
2023-07-13 10:14:47.453000,NVDA_071423C455,evapanda,analyst-alerts,0,option,BTO,2.13,1,2.2,,,,1.0,1.52,1.44,1.52,1.44,-28.6384976525822,-34.5454545454546,-61.0,-76.0,2023-07-13 10:30:25.035000,446.0,"| min,-35.0%,$1.43,in 00:15:10| max,2.27%,$2.25,in 00:02:09| | TS:0.2,-17.73%,$1.81,in 00:05:39| TS:0.3,-28.64%,$1.57,in 00:12:10",,,,,
2023-07-13 10:24:21.195000,BA_071423C220,husky_trades(Cblast),cb_challenge,0,option,BTO,0.73,1,0.72,,,,1.0,0.15,0.15,0.15,0.15,-79.4520547945206,-79.1666666666667,-58.0,-57.0,2023-07-14 09:35:09.468000,,"| min,-80.56%,$0.14,in 23:05:44| max,23.61%,$0.89,in 00:02:25| | TS:0.2,1.39%,$0.73,in 00:02:56| TS:0.3,-6.94%,$0.67,in 00:15:47| TS:0.4,-16.67%,$0.6,in 00:20:32| TS:0.5,-26.39%,$0.53,in 00:31:19",,,,,
2023-07-13 10:52:53.770000,SPY_071323P448,makeplays,analyst-alerts,0,option,BTO,0.68,1,0.66,,,,1.0,0.7,0.55,0.7,0.55,2.94117647058822,-16.6666666666667,1.99999999999999,-11.0,2023-07-13 11:38:07.673000,,"| min,-31.82%,$0.45,in 00:12:08| max,6.06%,$0.7,in 00:39:12| | TS:0.2,-21.21%,$0.52,in 00:06:00| TS:0.3,-30.3%,$0.46,in 00:11:08",,,,,
2023-07-13 11:06:59.788000,SPXW_071323P4480,ghost878.,analyst-alerts,0,option,BTO,1.2,3,1.25,,,,3.0,1.55,1.43333333333333,1.45/1.8/1.4,1.35/1.65/1.3,29.1666666666667,14.6666666666667,105.0,55.0,2023-07-13 11:39:14.403000,,"| min,-4.0%,$1.2,in 00:00:08| max,52.0%,$1.9,in 00:25:06| | TS:0.2,28.0%,$1.6,in 00:08:24| TS:0.3,16.0%,$1.45,in 00:11:04| TS:0.4,8.0%,$1.35,in 00:11:24| TS:0.5,-4.0%,$1.2,in 00:16:15",,,,,
2023-07-13 11:08:50.764000,QS,evapanda,analyst-alerts,1,stock,BTO,10.01,300,10.02,10.03/9.96,10.03/10.0,1.0,100.0,10.91,10.83,10.91,10.83,8.77367896311068,7.97607178464607,88.0000000000001,80.0000000000001,2023-07-18 10:29:14.403000,,,,,,,
2023-07-13 11:31:09.086000,NFLX_071423C455,dcruz,analyst-alerts,0,option,BTO,1.41,10,1.46,,,,10.0,1.62,1.56,1.62,1.56,14.8936170212766,6.84931506849316,210.0,100.0,2023-07-13 11:46:52.834000,,"| min,-8.22%,$1.34,in 00:09:16| max,13.7%,$1.66,in 00:12:27| | ",,,,,
2023-07-13 11:58:51.445000,QQQ_071723C380,dcruz,analyst-alerts,0,option,BTO,1.12,10,1.13,,,,10.0,1.37,1.36,1.37,1.36,22.3214285714286,20.353982300885,250.0,230.0,2023-07-13 13:30:55.350000,,"| min,-6.19%,$1.06,in 00:01:56| max,25.66%,$1.42,in 00:32:57| | TS:0.2,5.31%,$1.19,in 01:08:26",,,,,
2023-07-13 12:36:39.925000,MSFT_071423P340,makeplays,analyst-alerts,0,option,BTO,1.23,1,1.29,,,,1.0,1.44,1.44,1.44,1.44,17.0731707317073,11.6279069767442,21.0,15.0,2023-07-13 13:09:00.012000,,"| min,-3.1%,$1.25,in 00:00:18| max,11.63%,$1.44,in 00:32:01| | ",,,,,
2023-07-13 13:08:31.125000,RBLX_080423C50,avi9896,analyst-alerts,0,option,BTO,0.8,20,0.8,,,,20.0,0.8845,0.89,0.86/0.89/0.91,0.86/0.9/0.9,10.5625,11.25,169.0,180.0,2023-07-18 15:23:38.458000,,"| min,-58.75%,$0.33,in 3 days 20:23:26| max,13.75%,$0.91,in 5 days 02:13:26| | TS:0.2,-18.75%,$0.65,in 01:36:39| TS:0.3,-47.5%,$0.42,in 20:21:41| TS:0.4,-47.5%,$0.42,in 20:21:41| TS:0.5,-43.75%,$0.45,in 1 days 01:07:03",,,,,
2023-07-13 13:09:59.476000,RBLX_091523C45,avi9896,analyst-alerts,0,option,BTO,4.86,6,4.9,,,,6.0,5.25,5.2,5.25,5.2,8.02469135802468,6.12244897959183,234.0,180.0,2023-07-18 14:21:51.202000,,"| min,-32.65%,$3.3,in 3 days 20:22:18| max,6.12%,$5.2,in 5 days 01:06:08| | TS:0.2,-19.39%,$3.95,in 22:57:01| TS:0.3,-29.59%,$3.45,in 3 days 20:20:18",,,,,
2023-07-13 14:21:44.685000,FUTU_081823C60,avi9896,analyst-alerts,0,option,BTO,0.24,100,0.24,,,,100.0,0.313,0.317,0.31/0.32/0.32,0.32/0.31/0.31,30.4166666666666,32.0833333333333,729.999999999999,770.0,2023-07-14 12:45:15.024000,,"| min,-54.17%,$0.11,in 19:08:16| max,37.5%,$0.33,in 22:02:22| | TS:0.2,12.5%,$0.27,in 00:40:56| TS:0.3,-54.17%,$0.11,in 19:08:16| TS:0.4,-54.17%,$0.11,in 19:08:16| TS:0.5,-54.17%,$0.11,in 19:08:16",,,,,
2023-07-13 15:00:54.814000,IWM_072123P192,avi9896,analyst-alerts,0,option,BTO,1.26,10,1.25,,,,10.0,1.41,1.41,1.41,1.41,11.9047619047619,12.8,150.0,160.0,2023-07-14 09:32:13.293000,,"| min,-6.4%,$1.17,in 00:46:14| max,16.0%,$1.45,in 18:30:18| | ",,,,,
2023-07-13 15:08:54.462000,DIS_072123C95,cedar_options,analyst-alerts,0,option,BTO,0.47,21,0.25,,,,21.0,0.47,0.24,0.47,0.24,0.0,-4.0,0.0,-21.0,2023-07-13 15:14:16.602000,,"| min,-4.0%,$0.24,in 00:00:12| max,0.0%,$0.25,in 00:00:03| | ",,,,,
2023-07-13 15:13:53.225000,MARA_072123C30,avi9896,analyst-alerts,0,option,BTO,0.12,20,0.13,0.12/0.13,0.13/0.13,1.0,20.0,0.02,0.02,0.02,0.02,-83.3333333333333,-84.6153846153846,-200.0,-220.0,2023-07-17 13:02:45.679000,,"| min,-84.62%,$0.02,in 3 days 18:16:09| max,7.69%,$0.14,in 00:12:40| | TS:0.2,-38.46%,$0.08,in 18:16:10| TS:0.3,-38.46%,$0.08,in 18:16:10| TS:0.4,-38.46%,$0.08,in 18:16:10| TS:0.5,-46.15%,$0.07,in 19:33:03",,,,,
2023-07-13 15:14:24.841000,DIS_072123C95,cedar_options,analyst-alerts,0,option,BTO,0.24,21,0.25,,,,42.0,0.03,0.03,0.03,0.03,-87.5,-88.0,-882.0,-924.0,2023-07-19 13:56:21.468000,,"| min,-92.0%,$0.02,in 4 days 21:09:57| max,0.0%,$0.25,in 00:00:01| | TS:0.2,-24.0%,$0.19,in 18:15:52| TS:0.3,-32.0%,$0.17,in 18:45:47| TS:0.4,-40.0%,$0.15,in 21:24:59| TS:0.5,-52.0%,$0.12,in 23:31:04",,,,,
2023-07-13 15:33:42.728000,SBUX_072123C105,husky_trades(Cblast),cb_challenge,0,option,BTO,0.17,2,0.17,,,,2.0,0.05,0.05,0.05,0.05,-70.5882352941177,-70.5882352941177,-24.0,-24.0,2023-07-18 10:04:25.058000,,"| min,-70.59%,$0.05,in 4 days 17:56:18| max,70.59%,$0.29,in 18:01:25| | TS:0.2,29.41%,$0.22,in 00:09:16| TS:0.3,17.65%,$0.2,in 17:56:18| TS:0.4,17.65%,$0.2,in 17:56:18| TS:0.5,17.65%,$0.2,in 18:04:46",,,,,
2023-07-13 15:46:30.819000,SBUX_091523C110,cedar_options,analyst-alerts,1,option,BTO,0.64,8,1.17,0.1/1.19,1.22/1.13,1.0,,,,,,,,,,,,,,,,,
2023-07-13 15:58:53.703000,BA_072123C220,cedar_options,analyst-alerts,0,option,BTO,1.16,4,1.16,2.17/0.15,2.16/0.16,1.0,4.0,0.0,0.0,0,0,-100.0,-100.0,-464.0,-464.0,2023-07-24T00:00:00+0000,,,1.0,,,,
2023-07-13 18:08:05.120000,HOOD,avi9896,analyst-alerts,0,stock,BTO,12.5,200,12.53,,,,200.0,12.85,12.83,12.85,12.83,2.8,2.39425379090184,69.9999999999999,60.0000000000001,2023-07-19 12:37:17.867000,,,,,,,
2023-07-14 09:39:27.728000,QQQ_071423C382,dcruz,analyst-alerts,0,option,BTO,0.85,10,0.84,,,,10.0,0.97,0.88,0.97,0.88,14.1176470588235,4.76190476190477,120.0,40.0,2023-07-14 09:41:39.869000,,"| min,-3.57%,$0.81,in 00:00:16| max,14.29%,$0.96,in 00:01:46| | ",,,,,
2023-07-14 09:49:26.956000,QQQ_071423C382,cedar_options,analyst-alerts,0,option,BTO,0.7,7,0.8,,,,7.0,1.4,1.08,1.4,1.08,100.0,35.0,490.0,196.0,2023-07-14 10:30:14.082000,,"| min,-20.0%,$0.64,in 00:10:45| max,93.75%,$1.55,in 00:34:37| | TS:0.2,5.0%,$0.84,in 00:07:50| TS:0.3,-12.5%,$0.7,in 00:10:35| TS:0.4,-17.5%,$0.66,in 00:10:40| TS:0.5,43.75%,$1.15,in 00:39:54",,,,,
2023-07-14 09:50:04.726000,QQQ_071423C382,dcruz,analyst-alerts,0,option,BTO,0.77,10,0.83,,,,10.0,1.025,0.99,0.99/1.06,0.98/1.0,33.1168831168831,19.2771084337349,255.0,160.0,2023-07-14 10:04:00.010000,,"| min,-22.89%,$0.64,in 00:10:07| max,31.33%,$1.09,in 00:13:22| | TS:0.2,1.2%,$0.84,in 00:07:12| TS:0.3,-15.66%,$0.7,in 00:09:57| TS:0.4,-20.48%,$0.66,in 00:10:02",,,,,
2023-07-14 09:51:15.007000,TSLA_071423C285,evapanda,analyst-alerts,0,option,BTO,0.43,1,0.43,,,,1.0,0.58,0.57,0.58,0.57,34.8837209302326,32.5581395348837,15.0,14.0,2023-07-14 09:55:28.098000,,"| min,-6.98%,$0.4,in 00:00:21| max,39.53%,$0.6,in 00:03:42| | ",,,,,
2023-07-14 09:51:39.874000,COIN_071423P104,makeplays,analyst-alerts,0,option,BTO,0.52,5,0.5,,,,5.0,0.79,0.676,0.71/0.91,0.76/0.55,51.9230769230769,35.2,135.0,88.0,2023-07-14 10:51:33.217000,,"| min,-50.0%,$0.25,in 00:30:34| max,86.0%,$0.93,in 00:59:01| | TS:0.2,-28.0%,$0.36,in 00:00:11| TS:0.3,-46.0%,$0.27,in 00:00:56| TS:0.4,-46.0%,$0.27,in 00:00:56| TS:0.5,-8.0%,$0.46,in 00:18:03",,,,,
2023-07-14 10:09:49.717000,TSLA_071423C280,husky_trades(Cblast),cb_challenge,0,option,BTO,1.4,1,1.47,,,,1.0,0.62,0.56,0.62,0.56,-55.7142857142857,-61.9047619047619,-78.0,-91.0,2023-07-14 10:50:35.985000,,"| min,-62.59%,$0.55,in 00:39:11| max,35.37%,$1.99,in 00:14:14| | TS:0.2,12.93%,$1.66,in 00:10:54| TS:0.3,2.72%,$1.51,in 00:15:30| TS:0.4,-16.33%,$1.23,in 00:23:22| TS:0.5,-16.33%,$1.23,in 00:23:22",,,,,
2023-07-14 10:10:13.689000,NFLX_071423C460,dcruz,analyst-alerts,0,option,BTO,1.05,10,1.16,,,,10.0,1.4,1.3,1.4,1.3,33.3333333333333,12.0689655172414,350.0,140.0,2023-07-14 10:12:08.611000,,"| min,-1.72%,$1.14,in 00:00:09| max,22.41%,$1.42,in 00:01:29| | ",,,,,
2023-07-14 10:12:25.750000,TSLA_072123C297.5,cedar_options,analyst-alerts,0,option,BTO,5.15,11,5.25,5.0/6.7,5.1/6.75,1.0,11.0,1.71636363636364,1.77272727272727,5.0/5.35/8.53/0,6.2/5.0/8.3/0,-66.6725507502207,-66.2337662337662,-3777.0,-3825.0,2023-07-24T00:00:00+0000,,"| min,-20.95%,$4.15,in 00:38:10| max,122.86%,$11.7,in 5 days 01:24:27| | TS:0.2,-18.1%,$4.3,in 00:35:30| TS:0.3,11.43%,$5.85,in 03:46:54| TS:0.4,1.9%,$5.35,in 04:17:35| TS:0.5,-8.57%,$4.8,in 04:51:35",1.0,,,,
2023-07-14 10:31:48.840000,QQQ_071423C383,dcruz,analyst-alerts,0,option,BTO,0.71,15,0.77,,,,15.0,0.43,0.4,0.43,0.4,-39.4366197183099,-48.0519480519481,-420.0,-555.0,2023-07-14 10:45:53.591000,,"| min,-54.55%,$0.35,in 00:05:59| max,0.0%,$0.77,in 00:00:03| | TS:0.2,-24.68%,$0.58,in 00:01:23| TS:0.3,-31.17%,$0.53,in 00:02:23| TS:0.4,-40.26%,$0.46,in 00:05:09| TS:0.5,-54.55%,$0.35,in 00:05:59",,,,,
2023-07-14 10:36:50.109000,QQQ_071423C382,cedar_options,analyst-alerts,0,option,BTO,0.72,16,0.72,0.92/0.57,0.85/0.62,1.0,23.0,0.463478260869565,0.172608695652174,0.8/0.72/0.02,0.74/0.02/0.01,-35.6280193236715,-76.0265700483092,-590.0,-1259.0,2023-07-14 14:58:15.819000,,"| min,-98.61%,$0.01,in 04:20:25| max,37.5%,$0.99,in 00:59:51| | TS:0.2,-8.33%,$0.66,in 00:00:58| TS:0.3,-5.56%,$0.68,in 00:09:21| TS:0.4,-19.44%,$0.58,in 00:09:56| TS:0.5,-23.61%,$0.55,in 00:10:06",,,,,
2023-07-14 10:42:17.944000,C_071423C46.5,avi9896,analyst-alerts,0,option,BTO,0.34,30,0.37,,,,30.0,0.0,0.0,0,0,-100.0,-100.0,-1020.0,-1110.0,2023-07-16T00:00:00+0000,,,1.0,,,,
2023-07-14 11:10:06.700000,IWM_071423C192,cedar_options,analyst-alerts,0,option,BTO,0.15,36,0.16,,,,36.0,0.07,0.04,0.07,0.04,-53.3333333333333,-75.0,-288.0,-432.0,2023-07-14 14:59:54.205000,,"| min,-75.0%,$0.04,in 03:38:02| max,50.0%,$0.24,in 01:35:23| | TS:0.2,6.25%,$0.17,in 00:10:51| TS:0.3,0.0%,$0.16,in 00:12:31| TS:0.4,-12.5%,$0.14,in 00:18:37| TS:0.5,-18.75%,$0.13,in 00:31:54",,,,,
2023-07-14 12:58:53.182000,HOOD_081823C15,avi9896,analyst-alerts,0,option,BTO,0.43,50,0.43,,,,50.0,0.5112,0.5032,0.51/0.58/0.5,0.5/0.58/0.5,18.8837209302326,17.0232558139535,406.0,366.0,2023-07-17 15:02:29.760000,,"| min,-51.16%,$0.21,in 2 days 20:31:08| max,34.88%,$0.58,in 2 days 23:11:31| | TS:0.2,-51.16%,$0.21,in 2 days 20:31:08| TS:0.3,-51.16%,$0.21,in 2 days 20:31:08| TS:0.4,-51.16%,$0.21,in 2 days 20:31:08| TS:0.5,-51.16%,$0.21,in 2 days 20:31:08",,,,,
2023-07-14 13:14:12.400000,WMT_072123C157.5,avi9896,analyst-alerts,0,option,BTO,0.2,20,0.19,,,,20.0,0.21,0.21,0.21,0.21,4.99999999999999,10.5263157894737,20.0,40.0,2023-07-18 11:09:04.163000,,"| min,-52.63%,$0.09,in 3 days 20:15:49| max,15.79%,$0.22,in 00:35:55| | TS:0.2,-5.26%,$0.18,in 01:05:43| TS:0.3,-21.05%,$0.15,in 2 days 20:15:52| TS:0.4,-36.84%,$0.12,in 2 days 20:16:05| TS:0.5,-36.84%,$0.12,in 2 days 20:16:05",,,,,
2023-07-14 13:31:52.975000,QQQ_072123P370,avi9896,analyst-alerts,0,option,BTO,0.51,15,0.5,0.57/0.38,0.56/0.37,1.0,15.0,0.24,0.24,0.24,0.24,-52.9411764705882,-52.0,-405.0,-390.0,2023-07-17 14:57:57.649000,,"| min,-52.0%,$0.24,in 3 days 01:23:12| max,52.0%,$0.76,in 01:53:46| | TS:0.2,30.0%,$0.65,in 01:44:35| TS:0.3,2.0%,$0.51,in 2 days 19:58:09| TS:0.4,2.0%,$0.51,in 2 days 19:58:09| TS:0.5,2.0%,$0.51,in 2 days 19:58:09",,,,,
2023-07-14 14:54:33.642000,SPY_071423C450,cedar_options,analyst-alerts,0,option,BTO,0.28,18,0.29,,,,18.0,0.222,0.14,0.222,0.14,-20.7142857142857,-51.7241379310345,-104.4,-270.0,2023-07-14 14:59:05.742000,,"| min,-55.17%,$0.13,in 00:03:01| max,0.0%,$0.29,in 00:00:06| | TS:0.2,-20.69%,$0.23,in 00:01:16| TS:0.3,-31.03%,$0.2,in 00:01:26| TS:0.4,-41.38%,$0.17,in 00:02:27| TS:0.5,-55.17%,$0.13,in 00:03:01",,,,,
2023-07-14 15:04:12.313000,SPXW_071423C4510,husky_trades(Cblast),analyst-alerts,0,option,BTO,1.05,2,1.15,,,,2.0,2.75,2.3,2.75,2.3,161.904761904762,100.0,340.0,230.0,2023-07-14 15:18:31.111000,,"| min,-34.78%,$0.75,in 00:02:05| max,143.48%,$2.8,in 00:12:41| | TS:0.2,-21.74%,$0.9,in 00:01:10| TS:0.3,-30.43%,$0.8,in 00:02:00| TS:0.4,100.0%,$2.3,in 00:13:41| TS:0.5,86.96%,$2.15,in 00:14:01",,,,,
2023-07-14 15:27:50.975000,DIS_080423C95,avi9896,analyst-alerts,0,option,BTO,0.45,30,0.45,,,,30.0,0.0,0.0,0,0,-100.0,-100.0,-1350.0,-1350.0,2023-08-07T00:00:00+0000,,,1.0,,,,
2023-07-17 09:32:30.136000,ABOS,oogwayta,analyst-alerts,1,stock,BTO,10.5,50,10.75,,,,,,,,,,,,,,,,,,,,
2023-07-17 09:37:01.408000,GOOGL_072123C128,dcruz,analyst-alerts,0,option,BTO,1.24,10,1.32,,,,10.0,0.19,0.19,0.19,0.19,-84.6774193548387,-85.6060606060606,-1050.0,-1130.0,2023-07-19 10:59:53.428000,,"| min,-87.12%,$0.17,in 2 days 01:18:11| max,3.79%,$1.37,in 00:00:57| | TS:0.2,-16.67%,$1.1,in 00:03:27| TS:0.3,-26.52%,$0.97,in 00:06:58| TS:0.4,-37.88%,$0.82,in 00:09:18| TS:0.5,-46.21%,$0.71,in 00:11:53",,,,,
